ZIP|City/Location Name|STATE|County Name|Zip Code Designation
35574|Kennedy|AL|LAMAR|Low Income Area/HPSA
35645|Killen|AL|LAUDERDALE|Low Income Area/HPSA
36453|Kinston|AL|COFFEE|Low Income Area/HPSA
35469|Knoxville|AL|GREENE|Low Income Area/HPSA
35754|Laceys Spring|AL|MORGAN|Low Income Area/HPSA
36862|Lafayette|AL|CHAMBERS|Low Income Area/HPSA
36863|Lanett|AL|CHAMBERS|Low Income Area/HPSA
35755|Langston|AL|MARSHALL|Low Income Area/HPSA
36046|Lapine|AL|CRENSHAW|Low Income Area/HPSA
36793|Lawley|AL|BIBB|Low Income Area/HPSA
35094|Leeds|AL|JEFFERSON|Low Income Area
35983|Leesburg|AL|CHEROKEE|Low Income Area/HPSA
35646|Leighton|AL|COLBERT|Low Income Area
36454|Lenox|AL|CONECUH|Low Income Area/HPSA
36548|Leroy|AL|WASHINGTON|Low Income Area/HPSA
35647|Lester|AL|LIMESTONE|HPSA
36047|Letohatchee|AL|LOWNDES|Low Income Area/HPSA
35648|Lexington|AL|LAUDERDALE|Low Income Area/HPSA
36549|Lillian|AL|BALDWIN|Low Income Area/HPSA
35096|Lincoln|AL|TALLADEGA|Low Income Area/HPSA
36748|Linden|AL|MARENGO|Low Income Area/HPSA
36266|Lineville|AL|CLAY|Low Income Area/HPSA
36912|Lisman|AL|CHOCTAW|Low Income Area/HPSA
36550|Little River|AL|BALDWIN|Low Income Area/HPSA
35470|Livingston|AL|SUMTER|Low Income Area/HPSA
35097|Locust Fork|AL|BLOUNT|Low Income Area/HPSA
35098|Logan|AL|CULLMAN|Low Income Area/HPSA
36048|Louisville|AL|BARBOUR|Low Income Area/HPSA
36751|Lower Peach Tree|AL|MONROE|Low Income Area/HPSA
36752|Lowndesboro|AL|LOWNDES|Low Income Area/HPSA
36551|Loxley|AL|BALDWIN|Low Income Area/HPSA
36049|Luverne|AL|CRENSHAW|Low Income Area/HPSA
35575|Lynn|AL|WINSTON|Low Income Area/HPSA
35757|Madison|AL|MADISON|HPSA
35756|Madison|AL|LIMESTONE|HPSA
36754|Magnolia|AL|MARENGO|Low Income Area/HPSA
36555|Magnolia Springs|AL|BALDWIN|Low Income Area/HPSA
36349|Malvern|AL|GENEVA|Low Income Area/HPSA
36750|Maplesville|AL|CHILTON|Low Income Area/HPSA
36051|Marbury|AL|AUTAUGA|Low Income Area/HPSA
36756|Marion|AL|PERRY|Low Income Area/HPSA
36759|Marion Junction|AL|DALLAS|Low Income Area/HPSA
36052|Mathews|AL|MONTGOMERY|Low Income Area/HPSA
35111|MC Calla|AL|TUSCALOOSA|HPSA
36553|MC Intosh|AL|WASHINGTON|Low Income Area/HPSA
36456|MC Kenzie|AL|BUTLER|Low Income Area/HPSA
35984|Mentone|AL|DE KALB|Low Income Area/HPSA
36350|Midland City|AL|DALE|Low Income Area/HPSA
36053|Midway|AL|BARBOUR|Low Income Area/HPSA
36054|Millbrook|AL|ELMORE|Low Income Area/HPSA
35576|Millport|AL|LAMAR|Low Income Area/HPSA
36558|Millry|AL|WASHINGTON|Low Income Area/HPSA
36761|Minter|AL|DALLAS|Low Income Area/HPSA
36602|Mobile|AL|MOBILE|Low Income Area/HPSA
36603|Mobile|AL|MOBILE|Low Income Area/HPSA
36604|Mobile|AL|MOBILE|Low Income Area/HPSA
36605|Mobile|AL|MOBILE|Low Income Area/HPSA
36606|Mobile|AL|MOBILE|Low Income Area/HPSA
36607|Mobile|AL|MOBILE|Low Income Area/HPSA
36608|Mobile|AL|MOBILE|Low Income Area/HPSA
36609|Mobile|AL|MOBILE|Low Income Area/HPSA
36610|Mobile|AL|MOBILE|Low Income Area/HPSA
36611|Mobile|AL|MOBILE|Low Income Area/HPSA
36612|Mobile|AL|MOBILE|Low Income Area/HPSA
36615|Mobile|AL|MOBILE|Low Income Area/HPSA
36617|Mobile|AL|MOBILE|Low Income Area/HPSA
36618|Mobile|AL|MOBILE|Low Income Area/HPSA
36619|Mobile|AL|MOBILE|Low Income Area/HPSA
36688|Mobile|AL|MOBILE|HPSA
36693|Mobile|AL|MOBILE|HPSA
36695|Mobile|AL|MOBILE|HPSA
36460|Monroeville|AL|MONROE|Low Income Area/HPSA
35115|Montevallo|AL|SHELBY|Low Income Area/HPSA
36104|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36105|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36107|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36108|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36110|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36111|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36114|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36115|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36116|Montgomery|AL|MONTGOMERY|Low Income Area/HPSA
36106|Montgomery|AL|MONTGOMERY|HPSA
36109|Montgomery|AL|MONTGOMERY|HPSA
36112|Montgomery|AL|MONTGOMERY|HPSA
36113|Montgomery|AL|MONTGOMERY|HPSA
36117|Montgomery|AL|MONTGOMERY|HPSA
35650|Moulton|AL|LAWRENCE|Low Income Area/HPSA
35474|Moundville|AL|HALE|Low Income Area/HPSA
35651|Mount Hope|AL|LAWRENCE|Low Income Area/HPSA
36560|Mount Vernon|AL|MOBILE|Low Income Area/HPSA
35118|Mulga|AL|JEFFERSON|Low Income Area
36268|Munford|AL|TALLADEGA|Low Income Area/HPSA
36269|Muscadine|AL|CLEBURNE|Low Income Area/HPSA
35661|Muscle Shoals|AL|COLBERT|Low Income Area
35578|Nauvoo|AL|WALKER|Low Income Area/HPSA
36915|Needham|AL|CHOCTAW|Low Income Area/HPSA
36351|New Brockton|AL|COFFEE|Low Income Area
35760|New Hope|AL|MADISON|Low Income Area/HPSA
36765|Newbern|AL|HALE|Low Income Area/HPSA
36352|Newton|AL|HOUSTON|Low Income Area/HPSA
36353|Newville|AL|HENRY|Low Income Area/HPSA
35476|Northport|AL|TUSCALOOSA|Low Income Area/HPSA
35473|Northport|AL|TUSCALOOSA|HPSA
35475|Northport|AL|TUSCALOOSA|HPSA
36866|Notasulga|AL|MACON|Low Income Area/HPSA
35579|Oakman|AL|WALKER|Low Income Area/HPSA
36271|Ohatchee|AL|CALHOUN|Low Income Area
35121|Oneonta|AL|BLOUNT|Low Income Area/HPSA
36801|Opelika|AL|LEE|Low Income Area/HPSA
36804|Opelika|AL|LEE|Low Income Area/HPSA
36467|Opp|AL|COVINGTON|Low Income Area/HPSA
36561|Orange Beach|AL|BALDWIN|HPSA
36767|Orrville|AL|DALLAS|Low Income Area/HPSA
36203|Oxford|AL|CALHOUN|Low Income Area/HPSA
36360|Ozark|AL|DALE|Low Income Area/HPSA
35764|Paint Rock|AL|JACKSON|Low Income Area/HPSA
36370|Pansey|AL|HOUSTON|Low Income Area/HPSA
35580|Parrish|AL|WALKER|Low Income Area/HPSA
35125|Pell City|AL|ST. CLAIR|Low Income Area
35128|Pell City|AL|ST. CLAIR|Low Income Area
36916|Pennington|AL|CHOCTAW|Low Income Area/HPSA
36562|Perdido|AL|BALDWIN|Low Income Area/HPSA
36471|Peterman|AL|MONROE|Low Income Area/HPSA
36867|Phenix City|AL|RUSSELL|Low Income Area/HPSA
36869|Phenix City|AL|RUSSELL|Low Income Area/HPSA
36870|Phenix City|AL|LEE|HPSA
35581|Phil Campbell|AL|FRANKLIN|Low Income Area/HPSA
36272|Piedmont|AL|CALHOUN|Low Income Area/HPSA
36064|Pike Road|AL|MONTGOMERY|HPSA
36768|Pine Apple|AL|WILCOX|Low Income Area/HPSA
36769|Pine Hill|AL|WILCOX|Low Income Area/HPSA
35126|Pinson|AL|JEFFERSON|HPSA
35765|Pisgah|AL|JACKSON|Low Income Area/HPSA
36871|Pittsview|AL|RUSSELL|Low Income Area/HPSA
36758|Plantersville|AL|DALLAS|Low Income Area/HPSA
36066|Prattville|AL|AUTAUGA|HPSA
36067|Prattville|AL|AUTAUGA|HPSA
35766|Princeton|AL|JACKSON|Low Income Area/HPSA
35130|Quinton|AL|WALKER|Low Income Area/HPSA
35131|Ragland|AL|ST. CLAIR|Low Income Area
35986|Rainsville|AL|DE KALB|Low Income Area/HPSA
35480|Ralph|AL|TUSCALOOSA|HPSA
36069|Ramer|AL|MONTGOMERY|HPSA
36273|Ranburne|AL|CLEBURNE|Low Income Area/HPSA
36792|Randolph|AL|BIBB|Low Income Area/HPSA
36473|Range|AL|CONECUH|Low Income Area/HPSA
35582|Red Bay|AL|FRANKLIN|Low Income Area/HPSA
36474|Red Level|AL|COVINGTON|Low Income Area
35481|Reform|AL|PICKENS|Low Income Area/HPSA
35133|Remlap|AL|BLOUNT|Low Income Area/HPSA
36475|Repton|AL|CONECUH|Low Income Area/HPSA
35135|Riverside|AL|ST. CLAIR|Low Income Area
36274|Roanoke|AL|RANDOLPH|Low Income Area/HPSA
36567|Robertsdale|AL|BALDWIN|Low Income Area/HPSA
35136|Rockford|AL|COOSA|Low Income Area/HPSA
35652|Rogersville|AL|LAUDERDALE|HPSA
35653|Russellville|AL|FRANKLIN|Low Income Area/HPSA
35654|Russellville|AL|FRANKLIN|Low Income Area/HPSA
36071|Rutledge|AL|CRENSHAW|Low Income Area/HPSA
36773|Safford|AL|DALLAS|Low Income Area/HPSA
36569|Saint Stephens|AL|WASHINGTON|Low Income Area/HPSA
36874|Salem|AL|LEE|Low Income Area/HPSA
36477|Samson|AL|GENEVA|Low Income Area/HPSA
36571|Saraland|AL|MOBILE|Low Income Area/HPSA
36775|Sardis|AL|DALLAS|Low Income Area/HPSA
36572|Satsuma|AL|MOBILE|HPSA
36776|Sawyerville|AL|HALE|Low Income Area/HPSA
35768|Scottsboro|AL|JACKSON|Low Income Area/HPSA
35769|Scottsboro|AL|JACKSON|Low Income Area/HPSA
36875|Seale|AL|RUSSELL|Low Income Area/HPSA
35771|Section|AL|JACKSON|Low Income Area/HPSA
36701|Selma|AL|DALLAS|Low Income Area/HPSA
36703|Selma|AL|DALLAS|Low Income Area/HPSA
36574|Seminole|AL|BALDWIN|Low Income Area/HPSA
36575|Semmes|AL|MOBILE|Low Income Area/HPSA
35660|Sheffield|AL|COLBERT|Low Income Area
35143|Shelby|AL|SHELBY|Low Income Area
36075|Shorter|AL|MACON|Low Income Area/HPSA
36373|Shorterville|AL|HENRY|Low Income Area/HPSA
36919|Silas|AL|CHOCTAW|Low Income Area/HPSA
36576|Silverhill|AL|BALDWIN|HPSA
36374|Skipperville|AL|DALE|Low Income Area/HPSA
36375|Slocomb|AL|GENEVA|Low Income Area/HPSA
36877|Smiths Station|AL|LEE|Low Income Area/HPSA
35670|Somerville|AL|MORGAN|Low Income Area/HPSA
35146|Springville|AL|ST. CLAIR|HPSA
35585|Spruce Pine|AL|FRANKLIN|Low Income Area/HPSA
36790|Stanton|AL|CHILTON|Low Income Area/HPSA
36578|Stapleton|AL|BALDWIN|Low Income Area
35772|Stevenson|AL|JACKSON|Low Income Area/HPSA
36579|Stockton|AL|BALDWIN|Low Income Area/HPSA
35586|Sulligent|AL|LAMAR|Low Income Area/HPSA
35148|Sumiton|AL|WALKER|Low Income Area/HPSA
36580|Summerdale|AL|BALDWIN|Low Income Area/HPSA
36782|Sweet Water|AL|MARENGO|Low Income Area/HPSA
35150|Sylacauga|AL|TALLADEGA|Low Income Area/HPSA
35151|Sylacauga|AL|TALLADEGA|Low Income Area/HPSA
35988|Sylvania|AL|DE KALB|Low Income Area/HPSA
35160|Talladega|AL|TALLADEGA|Low Income Area/HPSA
36078|Tallassee|AL|ELMORE|Low Income Area/HPSA
35671|Tanner|AL|LIMESTONE|Low Income Area/HPSA
36582|Theodore|AL|MOBILE|Low Income Area/HPSA
36783|Thomaston|AL|MARENGO|Low Income Area/HPSA
36784|Thomasville|AL|CLARKE|Low Income Area/HPSA
35171|Thorsby|AL|CHILTON|Low Income Area/HPSA
36583|Tibbie|AL|WASHINGTON|Low Income Area/HPSA
36080|Titus|AL|ELMORE|HPSA
35773|Toney|AL|MADISON|Low Income Area/HPSA
35672|Town Creek|AL|LAWRENCE|Low Income Area/HPSA
35587|Townley|AL|WALKER|Low Income Area/HPSA
36921|Toxey|AL|CHOCTAW|Low Income Area/HPSA
35172|Trafford|AL|BLOUNT|Low Income Area/HPSA
35774|Trenton|AL|JACKSON|Low Income Area/HPSA
35673|Trinity|AL|LAWRENCE|Low Income Area/HPSA
36081|Troy|AL|PIKE|Low Income Area/HPSA
36079|Troy|AL|PIKE|Low Income Area
36082|Troy|AL|PIKE|Low Income Area
35401|Tuscaloosa|AL|TUSCALOOSA|Low Income Area/HPSA
35404|Tuscaloosa|AL|TUSCALOOSA|Low Income Area/HPSA
35405|Tuscaloosa|AL|TUSCALOOSA|Low Income Area/HPSA
35487|Tuscaloosa|AL|TUSCALOOSA|Low Income Area/HPSA
35406|Tuscaloosa|AL|TUSCALOOSA|HPSA
35674|Tuscumbia|AL|COLBERT|Low Income Area/HPSA
36083|Tuskegee|AL|MACON|Low Income Area/HPSA
36088|Tuskegee Institute|AL|MACON|Low Income Area/HPSA
36785|Tyler|AL|LOWNDES|Low Income Area/HPSA
35175|Union Grove|AL|MARSHALL|Low Income Area/HPSA
36089|Union Springs|AL|BULLOCK|Low Income Area/HPSA
36786|Uniontown|AL|PERRY|Low Income Area/HPSA
36480|Uriah|AL|MONROE|Low Income Area/HPSA
35775|Valhermoso Springs|AL|MORGAN|Low Income Area/HPSA
36854|Valley|AL|CHAMBERS|Low Income Area/HPSA
35989|Valley Head|AL|DE KALB|Low Income Area/HPSA
35490|Vance|AL|TUSCALOOSA|HPSA
36091|Verbena|AL|CHILTON|Low Income Area/HPSA
35592|Vernon|AL|LAMAR|Low Income Area/HPSA
35593|Vina|AL|FRANKLIN|Low Income Area/HPSA
35178|Vincent|AL|SHELBY|Low Income Area
36584|Vinegar Bend|AL|WASHINGTON|Low Income Area/HPSA
35179|Vinemont|AL|CULLMAN|Low Income Area/HPSA
36481|Vredenburgh|AL|MONROE|Low Income Area/HPSA
36276|Wadley|AL|RANDOLPH|Low Income Area/HPSA
36585|Wagarville|AL|WASHINGTON|Low Income Area/HPSA
36922|Ward|AL|CHOCTAW|Low Income Area/HPSA
35180|Warrior|AL|JEFFERSON|HPSA
35677|Waterloo|AL|LAUDERDALE|Low Income Area/HPSA
36879|Waverly|AL|LEE|Low Income Area/HPSA
36277|Weaver|AL|CALHOUN|Low Income Area
36376|Webb|AL|HOUSTON|Low Income Area/HPSA
36278|Wedowee|AL|RANDOLPH|Low Income Area/HPSA
36279|Wellington|AL|CALHOUN|Low Income Area
35183|Weogufka|AL|COOSA|Low Income Area/HPSA
35184|West Blocton|AL|BIBB|HPSA
36092|Wetumpka|AL|ELMORE|Low Income Area/HPSA
36093|Wetumpka|AL|ELMORE|HPSA
36482|Whatley|AL|CLARKE|Low Income Area/HPSA
36587|Wilmer|AL|MOBILE|Low Income Area/HPSA
35186|Wilsonville|AL|SHELBY|Low Income Area
35594|Winfield|AL|FAYETTE|Low Income Area/HPSA
36483|Wing|AL|COVINGTON|Low Income Area/HPSA
36280|Woodland|AL|RANDOLPH|Low Income Area/HPSA
35188|Woodstock|AL|BIBB|HPSA
35776|Woodville|AL|JACKSON|Low Income Area/HPSA
36925|York|AL|SUMTER|Low Income Area/HPSA
72001|Adona|AR|PERRY|Low Income Area/HPSA
72410|Alicia|AR|LAWRENCE|Low Income Area/HPSA
72820|Alix|AR|FRANKLIN|Low Income Area
72921|Alma|AR|CRAWFORD|Low Income Area
72003|Almyra|AR|ARKANSAS|Low Income Area/HPSA
72611|Alpena|AR|BOONE|Low Income Area
72004|Altheimer|AR|JEFFERSON|Low Income Area/HPSA
72821|Altus|AR|FRANKLIN|Low Income Area
72005|Amagon|AR|JACKSON|Low Income Area
71921|Amity|AR|CLARK|Low Income Area/HPSA
71922|Antoine|AR|PIKE|Low Income Area/HPSA
71923|Arkadelphia|AR|CLARK|Low Income Area/HPSA
71998|Arkadelphia|AR|CLARK|Low Income Area/HPSA
71999|Arkadelphia|AR|CLARK|Low Income Area/HPSA
71630|Arkansas City|AR|DESHA|Low Income Area
72513|Ash Flat|AR|SHARP|Low Income Area/HPSA
71822|Ashdown|AR|LITTLE RIVER|Low Income Area
72823|Atkins|AR|POPE|Low Income Area/HPSA
72311|Aubrey|AR|LEE|Low Income Area/HPSA
72006|Augusta|AR|WOODRUFF|Low Income Area
72010|Bald Knob|AR|WHITE|Low Income Area
71631|Banks|AR|BRADLEY|Low Income Area
72923|Barling|AR|SEBASTIAN|Low Income Area
72313|Bassett|AR|MISSISSIPPI|Low Income Area
72501|Batesville|AR|INDEPENDENCE|Low Income Area
72411|Bay|AR|CRAIGHEAD|Low Income Area
71720|Bearden|AR|OUACHITA|Low Income Area/HPSA
72013|Bee Branch|AR|VAN BUREN|Low Income Area/HPSA
72012|Beebe|AR|WHITE|Low Income Area
72412|Beech Grove|AR|GREENE|Low Income Area
72014|Beedeville|AR|JACKSON|Low Income Area
72824|Belleville|AR|YELL|Low Income Area
72015|Benton|AR|SALINE|Low Income Area
72712|Bentonville|AR|BENTON|Low Income Area/HPSA
72616|Berryville|AR|CARROLL|Low Income Area
72515|Bexar|AR|FULTON|Low Income Area/HPSA
72617|Big Flat|AR|BAXTER|Low Income Area
72016|Bigelow|AR|PERRY|Low Income Area/HPSA
72413|Biggers|AR|RANDOLPH|Low Income Area/HPSA
72017|Biscoe|AR|PRAIRIE|Low Income Area/HPSA
71929|Bismarck|AR|HOT SPRING|Low Income Area/HPSA
72414|Black Oak|AR|CRAIGHEAD|Low Income Area/HPSA
72415|Black Rock|AR|LAWRENCE|Low Income Area/HPSA
71825|Blevins|AR|HEMPSTEAD|Low Income Area/HPSA
72826|Blue Mountain|AR|LOGAN|HPSA
71722|Bluff City|AR|NEVADA|Low Income Area/HPSA
72827|Bluffton|AR|YELL|Low Income Area
72315|Blytheville|AR|MISSISSIPPI|Low Income Area
72926|Boles|AR|SCOTT|Low Income Area/HPSA
71933|Bonnerdale|AR|HOT SPRING|Low Income Area/HPSA
72416|Bono|AR|CRAIGHEAD|Low Income Area/HPSA
72927|Booneville|AR|LOGAN|Low Income Area/HPSA
72020|Bradford|AR|JACKSON|Low Income Area
71826|Bradley|AR|LAFAYETTE|Low Income Area/HPSA
72928|Branch|AR|FRANKLIN|Low Income Area/HPSA
72320|Brickeys|AR|LEE|Low Income Area/HPSA
72828|Briggsville|AR|YELL|Low Income Area
72021|Brinkley|AR|MONROE|Low Income Area/HPSA
72517|Brockwell|AR|IZARD|Low Income Area/HPSA
72417|Brookland|AR|CRAIGHEAD|Low Income Area/HPSA
71827|Buckner|AR|LAFAYETTE|Low Income Area/HPSA
72619|Bull Shoals|AR|MARION|Low Income Area/HPSA
71935|Caddo Gap|AR|MONTGOMERY|Low Income Area/HPSA
71828|Cale|AR|NEVADA|Low Income Area/HPSA
72519|Calico Rock|AR|BAXTER|Low Income Area/HPSA
71701|Camden|AR|OUACHITA|Low Income Area/HPSA
72520|Camp|AR|FULTON|Low Income Area/HPSA
72717|Canehill|AR|WASHINGTON|Low Income Area
72419|Caraway|AR|CRAIGHEAD|Low Income Area/HPSA
72024|Carlisle|AR|LONOKE|Low Income Area/HPSA
71725|Carthage|AR|DALLAS|Low Income Area/HPSA
72025|Casa|AR|PERRY|Low Income Area/HPSA
72421|Cash|AR|CRAIGHEAD|Low Income Area
72026|Casscoe|AR|ARKANSAS|Low Income Area/HPSA
72521|Cave City|AR|SHARP|Low Income Area/HPSA
72930|Cecil|AR|FRANKLIN|Low Income Area/HPSA
72932|Cedarville|AR|CRAWFORD|Low Income Area
72027|Center Ridge|AR|CONWAY|Low Income Area/HPSA
72933|Charleston|AR|FRANKLIN|Low Income Area/HPSA
72522|Charlotte|AR|INDEPENDENCE|Low Income Area
72529|Cherokee Village|AR|SHARP|Low Income Area/HPSA
72324|Cherry Valley|AR|CROSS|Low Income Area
72934|Chester|AR|CRAWFORD|Low Income Area
71726|Chidester|AR|OUACHITA|Low Income Area/HPSA
72028|Choctaw|AR|VAN BUREN|Low Income Area/HPSA
72029|Clarendon|AR|MONROE|Low Income Area/HPSA
72623|Clarkridge|AR|BAXTER|Low Income Area
72830|Clarksville|AR|JOHNSON|Low Income Area/HPSA
72030|Cleveland|AR|CONWAY|Low Income Area/HPSA
72031|Clinton|AR|VAN BUREN|Low Income Area/HPSA
72832|Coal Hill|AR|JOHNSON|Low Income Area
72326|Colt|AR|ST. FRANCIS|Low Income Area/HPSA
71831|Columbus|AR|HEMPSTEAD|Low Income Area/HPSA
72721|Combs|AR|MADISON|Low Income Area/HPSA
72624|Compton|AR|NEWTON|Low Income Area
72523|Concord|AR|CLEBURNE|Low Income Area/HPSA
72032|Conway|AR|FAULKNER|Low Income Area/HPSA
72034|Conway|AR|FAULKNER|Low Income Area
72035|Conway|AR|FAULKNER|Low Income Area
72524|Cord|AR|INDEPENDENCE|Low Income Area
72422|Corning|AR|CLAY|Low Income Area/HPSA
72626|Cotter|AR|BAXTER|Low Income Area
72036|Cotton Plant|AR|WOODRUFF|Low Income Area
71937|Cove|AR|POLK|Low Income Area/HPSA
72327|Crawfordsville|AR|CRITTENDEN|Low Income Area/HPSA
72038|Crocketts Bluff|AR|ARKANSAS|Low Income Area/HPSA
71635|Crossett|AR|ASHLEY|Low Income Area
72328|Crumrod|AR|PHILLIPS|Low Income Area
72039|Damascus|AR|VAN BUREN|Low Income Area/HPSA
72833|Danville|AR|YELL|Low Income Area
72834|Dardanelle|AR|YELL|Low Income Area/HPSA
72424|Datto|AR|CLAY|Low Income Area/HPSA
71832|De Queen|AR|SEVIER|Low Income Area/HPSA
72041|De Valls Bluff|AR|PRAIRIE|Low Income Area/HPSA
72042|De Witt|AR|ARKANSAS|Low Income Area/HPSA
72722|Decatur|AR|BENTON|Low Income Area
72628|Deer|AR|NEWTON|Low Income Area
72425|Delaplaine|AR|GREENE|Low Income Area
72835|Delaware|AR|LOGAN|Low Income Area/HPSA
71940|Delight|AR|PIKE|Low Income Area/HPSA
72426|Dell|AR|MISSISSIPPI|Low Income Area
72629|Dennard|AR|VAN BUREN|Low Income Area/HPSA
71638|Dermott|AR|CHICOT|Low Income Area/HPSA
72040|Des Arc|AR|PRAIRIE|Low Income Area/HPSA
72527|Desha|AR|INDEPENDENCE|Low Income Area
71833|Dierks|AR|HOWARD|Low Income Area/HPSA
71834|Doddridge|AR|MILLER|Low Income Area
72528|Dolph|AR|IZARD|Low Income Area/HPSA
71941|Donaldson|AR|HOT SPRING|Low Income Area/HPSA
72837|Dover|AR|POPE|Low Income Area
72530|Drasco|AR|CLEBURNE|Low Income Area/HPSA
71639|Dumas|AR|DESHA|Low Income Area
72330|Dyess|AR|MISSISSIPPI|Low Income Area
72331|Earle|AR|CRITTENDEN|Low Income Area/HPSA
72044|Edgemont|AR|CLEBURNE|HPSA
71730|El Dorado|AR|UNION|Low Income Area/HPSA
72045|El Paso|AR|WHITE|Low Income Area
72333|Elaine|AR|PHILLIPS|Low Income Area
72531|Elizabeth|AR|BAXTER|Low Income Area/HPSA
72727|Elkins|AR|MADISON|Low Income Area/HPSA
71740|Emerson|AR|COLUMBIA|Low Income Area/HPSA
71835|Emmet|AR|NEVADA|Low Income Area/HPSA
72046|England|AR|LONOKE|Low Income Area/HPSA
72047|Enola|AR|FAULKNER|Low Income Area/HPSA
72048|Ethel|AR|ARKANSAS|Low Income Area/HPSA
72428|Etowah|AR|MISSISSIPPI|Low Income Area
71640|Eudora|AR|CHICOT|Low Income Area
72632|Eureka Springs|AR|CARROLL|Low Income Area/HPSA
72631|Eureka Springs|AR|CARROLL|Low Income Area
72729|Evansville|AR|WASHINGTON|Low Income Area
72532|Evening Shade|AR|SHARP|Low Income Area/HPSA
72633|Everton|AR|BOONE|Low Income Area/HPSA
72088|Fairfield Bay|AR|VAN BUREN|Low Income Area/HPSA
72730|Farmington|AR|WASHINGTON|Low Income Area
72701|Fayetteville|AR|WASHINGTON|Low Income Area/HPSA
72703|Fayetteville|AR|WASHINGTON|Low Income Area
72704|Fayetteville|AR|WASHINGTON|Low Income Area
72533|Fifty Six|AR|STONE|Low Income Area/HPSA
72429|Fisher|AR|POINSETT|Low Income Area/HPSA
72634|Flippin|AR|MARION|Low Income Area/HPSA
72534|Floral|AR|INDEPENDENCE|Low Income Area/HPSA
71742|Fordyce|AR|DALLAS|Low Income Area/HPSA
71836|Foreman|AR|LITTLE RIVER|Low Income Area
72335|Forrest City|AR|ST. FRANCIS|Low Income Area/HPSA
72901|Fort Smith|AR|SEBASTIAN|Low Income Area
72903|Fort Smith|AR|SEBASTIAN|Low Income Area
72904|Fort Smith|AR|SEBASTIAN|Low Income Area
72905|Fort Smith|AR|SEBASTIAN|Low Income Area
72916|Fort Smith|AR|SEBASTIAN|Low Income Area
71837|Fouke|AR|MILLER|Low Income Area
71642|Fountain Hill|AR|ASHLEY|Low Income Area/HPSA
72051|Fox|AR|STONE|Low Income Area/HPSA
72536|Franklin|AR|IZARD|Low Income Area/HPSA
72338|Frenchmans Bayou|AR|MISSISSIPPI|Low Income Area
71942|Friendship|AR|HOT SPRING|Low Income Area/HPSA
71838|Fulton|AR|HEMPSTEAD|Low Income Area/HPSA
72537|Gamaliel|AR|BAXTER|Low Income Area
72732|Garfield|AR|BENTON|Low Income Area/HPSA
72052|Garner|AR|WHITE|Low Income Area
72635|Gassville|AR|BAXTER|Low Income Area
72734|Gentry|AR|BENTON|Low Income Area
72538|Gepp|AR|FULTON|Low Income Area/HPSA
72055|Gillett|AR|ARKANSAS|Low Income Area/HPSA
71841|Gillham|AR|SEVIER|Low Income Area/HPSA
72339|Gilmore|AR|CRITTENDEN|Low Income Area/HPSA
72539|Glencoe|AR|FULTON|Low Income Area/HPSA
71943|Glenwood|AR|PIKE|Low Income Area/HPSA
72340|Goodwin|AR|ST. FRANCIS|Low Income Area/HPSA
71643|Gould|AR|LINCOLN|Low Income Area/HPSA
71644|Grady|AR|LINCOLN|Low Income Area/HPSA
71944|Grannis|AR|POLK|Low Income Area/HPSA
72838|Gravelly|AR|YELL|Low Income Area
72736|Gravette|AR|BENTON|Low Income Area
72638|Green Forest|AR|CARROLL|Low Income Area
72058|Greenbrier|AR|FAULKNER|Low Income Area/HPSA
72430|Greenway|AR|CLAY|Low Income Area/HPSA
72060|Griffithville|AR|PRAIRIE|Low Income Area
72540|Guion|AR|IZARD|Low Income Area/HPSA
71743|Gurdon|AR|CLARK|Low Income Area/HPSA
72937|Hackett|AR|SEBASTIAN|Low Income Area
72839|Hagarville|AR|JOHNSON|Low Income Area
71646|Hamburg|AR|ASHLEY|Low Income Area/HPSA
71744|Hampton|AR|CALHOUN|Low Income Area
72542|Hardy|AR|SHARP|Low Income Area/HPSA
71745|Harrell|AR|CALHOUN|Low Income Area
72639|Harriet|AR|SEARCY|Low Income Area
72432|Harrisburg|AR|POINSETT|Low Income Area/HPSA
72601|Harrison|AR|BOONE|Low Income Area/HPSA
72938|Hartford|AR|SEBASTIAN|Low Income Area
72840|Hartman|AR|JOHNSON|Low Income Area
72841|Harvey|AR|SCOTT|Low Income Area/HPSA
72640|Hasty|AR|NEWTON|Low Income Area
71945|Hatfield|AR|POLK|Low Income Area/HPSA
72063|Hattieville|AR|CONWAY|Low Income Area/HPSA
72842|Havana|AR|YELL|Low Income Area/HPSA
72064|Hazen|AR|PRAIRIE|Low Income Area/HPSA
72543|Heber Springs|AR|CLEBURNE|Low Income Area/HPSA
72843|Hector|AR|POPE|Low Income Area
72342|Helena|AR|PHILLIPS|Low Income Area
72544|Henderson|AR|BAXTER|Low Income Area
71647|Hermitage|AR|BRADLEY|Low Income Area
72346|Heth|AR|ST. FRANCIS|Low Income Area/HPSA
